reviewerID,product,overall,ReviewTime,ReviewDay,ITBin,userID,itemID,TDayCat
AN81JUYW2SL24,B000FBNV1Y,3.0,2008-12-13,1340,23,1218,6,222
AVU1ILDDYW301,B000FBNV1Y,3.0,2009-01-22,1380,24,1298,6,259
A3IOCPLIMYDBCD,B000FBNV1Y,3.0,2008-12-08,1335,23,879,6,217
AAG0O8X2PYE6G,B000FBNV1Y,4.0,2008-12-18,1345,23,1080,6,227
A14DNCG5WHM86Z,B000FBNV1Y,1.0,2009-04-23,1471,25,39,6,335
APKVG66TWSGP9,B000FBNV1Y,2.0,2008-12-21,1348,23,1242,6,229
A3C6CZC2JP67VK,B000FBNV1Y,3.0,2008-12-17,1344,23,804,6,226
A1WKEAS58297E5,B000FBNV1Y,4.0,2008-12-09,1336,23,296,6,218
A1IZ7OZOBWC1YW,B000FBNV1Y,4.0,2008-11-26,1323,23,171,6,205
ADSFKIX44X8JV,B000FBNV1Y,5.0,2008-11-26,1323,23,1112,6,205
A26EQ8U96JA92T,B000FBNV1Y,4.0,2008-12-12,1339,23,405,6,221
A37PZJH2F13IOR,B000FBNV1Y,4.0,2008-12-09,1336,23,763,6,218
AU1SKSAF00JJH,B000FBNV1Y,4.0,2008-12-18,1345,23,1288,6,227
A1AKQ1YUS4BT82,B000FBNV1Y,3.0,2009-01-23,1381,24,100,6,260
A2RKI7RPP5CJMG,B000FBNV1Y,3.0,2009-02-16,1405,24,601,6,280
A2CUWCJHUPGL9W,B000FBNV1Y,4.0,2008-12-27,1354,23,464,6,234
A1X8BQQGCEHQ1V,B000FBNV1Y,3.0,2008-12-18,1345,23,304,6,227
A2W0XCWOK3MW6F,B000FBNV1Y,5.0,2009-06-25,1534,26,653,6,390
A2LXC5ZHHP0WXP,B000FBNV1Y,4.0,2008-12-03,1330,23,551,6,212
A3OIQ3T0OIKY66,B000FBNV1Y,3.0,2008-12-21,1348,23,942,6,229
A1RZ0J2CZZJOTX,B000FBNV1Y,3.0,2008-12-22,1349,23,255,6,230
A3L2KYOYDWSRPL,B000FBNV1Y,4.0,2008-12-08,1335,23,905,6,217
A16AXQ11SZA8SQ,B000FBNV1Y,4.0,2008-12-17,1344,23,56,6,226
AVJJ2D4G5I0Z4,B000FBNV1Y,4.0,2008-12-04,1331,23,1296,6,213
A226VGZWOEBPGL,B000FBNV1Y,4.0,2008-12-01,1328,23,361,6,210
A1M92239OM8KPO,B000FBNV1Y,5.0,2008-12-12,1339,23,202,6,221
A2V4P6IRCK1P70,B000FBNV1Y,4.0,2009-03-19,1436,25,643,6,308
A2QDOJFFLFGF18,B000FBNV1Y,3.0,2008-11-26,1323,23,592,6,205
A3EJ8XHVDC0CWH,B000FBNV1Y,3.0,2008-11-26,1323,23,829,6,205
A18NS2LFYCLOTH,B000FBNV1Y,5.0,2008-11-26,1323,23,74,6,205
A1Z7Y2GMAP9SRY,B000FBNV1Y,4.0,2009-02-26,1415,24,326,6,288
A1PW5SQLR0Z6IH,B000FBNV1Y,4.0,2008-12-11,1338,23,236,6,220
AGVWTYW0ULXHT,B000FBNV1Y,4.0,2008-12-12,1339,23,1149,6,221
A1JOANG98KBFKU,B000FBNV1Y,3.0,2008-12-17,1344,23,182,6,226
A8WAYVOKYBLO6,B000FBNV1Y,4.0,2008-12-14,1341,23,1060,6,223
A20J4FB33G3X4X,B000FBNV1Y,5.0,2008-12-04,1331,23,343,6,213
A2MO8QZTNYYB98,B000FBNV1Y,5.0,2008-12-01,1328,23,561,6,210
A1R1BFJCMWX0Y3,B000FBNV1Y,2.0,2009-02-26,1415,24,246,6,288
A3M6TSEV71537G,B000FBNV1Y,4.0,2009-02-19,1408,24,919,6,282
AS44QEHT3KSPK,B000FBNV1Y,3.0,2009-01-01,1359,23,1267,6,239
A1GNYV0RA0EQSS,B000FBNV1Y,2.0,2008-12-21,1348,23,146,6,229
A1RRMZKOMZ2M7J,B000FBNV1Y,4.0,2008-12-02,1329,23,252,6,211
A3EX36SNRYD5VL,B000FBNV1Y,2.0,2008-12-24,1351,23,836,6,232
A28WXDXJA1P0MC,B000FBNV1Y,5.0,2008-12-15,1342,23,434,6,224
AXVKMYWNIHK7W,B000FBNV1Y,5.0,2008-12-04,1331,23,1323,6,213
A15JB2HEZ6RKGW,B000FBNV1Y,1.0,2009-03-17,1434,25,50,6,306
ACR4HKUT808U1,B000FBNV1Y,1.0,2008-12-03,1330,23,1100,6,212
AYPIF2S8P3RZT,B000FBNV1Y,5.0,2008-12-02,1329,23,1333,6,211
A2JAEZ0FMAMJVW,B000GUZ8HY,4.0,2008-06-30,1174,20,532,7,102
A19UTUEBWKIZFT,B000GUZ8HY,5.0,2012-10-29,2756,48,85,7,1326
A1C760KGFSRI6F,B000GUZ8HY,4.0,2008-07-14,1188,20,107,7,114
A3TNM3C9ENUCFW,B000GUZ8HY,5.0,2008-07-10,1184,20,990,7,112
ADY836HK6QSYR,B000GUZ8HY,4.0,2008-06-26,1170,20,1114,7,98
A18QNMVRG08DU5,B000GUZ8HY,5.0,2008-06-29,1173,20,75,7,101
AGXV8E7XK9J6H,B000GUZ8HY,4.0,2008-07-16,1190,20,1150,7,116
A34BZM6S9L7QI4,B000GUZ8HY,5.0,2013-09-09,3071,53,735,7,1641
A18YMFFJW974QS,B000GUZ8HY,5.0,2008-07-09,1183,20,76,7,111
A2RQOO8VYAEZZG,B000GUZ8HY,5.0,2008-07-11,1185,20,604,7,113
ALNFHVS3SC4FV,B000GUZ8HY,4.0,2008-07-01,1175,20,1198,7,103
A1WKQ94M45D8MG,B000GUZ8HY,5.0,2008-06-26,1170,20,297,7,98
A1QO88MU0PYJON,B000GUZ8HY,5.0,2008-06-24,1168,20,243,7,96
A3V1AHX8P4R839,B000GUZ8HY,5.0,2008-06-26,1170,20,1000,7,98
AQLL2R1PPR46X,B000GUZ8HY,5.0,2008-07-10,1184,20,1252,7,112
A2MOD50IHEDH3G,B000GUZ8HY,4.0,2008-07-07,1181,20,563,7,109
AKCZIJ6ZHE41D,B000GUZ8HY,4.0,2008-06-25,1169,20,1182,7,97
A3C6CZC2JP67VK,B000GUZ8HY,4.0,2008-07-14,1188,20,804,7,114
A3H7ADUP07D93H,B000GUZ8HY,4.0,2008-07-06,1180,20,863,7,108
A7ED6BJO320TG,B000GUZ8HY,5.0,2008-06-23,1167,20,1047,7,95
AU1SKSAF00JJH,B000GUZ8HY,5.0,2008-07-07,1181,20,1288,7,109
A2KUUIJ52MWDAS,B000GUZ8HY,4.0,2008-06-26,1170,20,543,7,98
A1UVWTNPX8TR0G,B000GUZ8HY,4.0,2008-07-10,1184,20,277,7,112
AORGKBNQZ83O8,B000GUZ8HY,4.0,2008-07-15,1189,20,1232,7,115
A376OJHLE6SU9Q,B000GUZ8HY,5.0,2008-07-10,1184,20,756,7,112
AGVWTYW0ULXHT,B000GUZ8HY,4.0,2008-07-07,1181,20,1149,7,109
AKCCXEWXJ0VIW,B000GUZ8HY,3.0,2008-07-08,1182,20,1181,7,110
A2MSQNPTNAAGL1,B000GUZ8HY,1.0,2008-06-28,1172,20,564,7,100
A1JOANG98KBFKU,B000GUZ8HY,3.0,2008-08-12,1217,21,182,7,132
AX54G5AL870Q8,B000GUZ8HY,4.0,2008-07-10,1184,20,1315,7,112
A3N9TOPHBENB9I,B000GUZ8HY,4.0,2008-07-05,1179,20,930,7,107
A1GNYV0RA0EQSS,B000GUZ8HY,5.0,2008-08-15,1220,21,146,7,133
A3K91X9X2ARDOK,B000GUZ8HY,4.0,2008-07-03,1177,20,898,7,105
ANOBZWKE25SBY,B000GUZ8HY,5.0,2008-07-10,1184,20,1223,7,112
ADZIJQN6MNRAB,B000GUZ8HY,4.0,2008-06-30,1174,20,1116,7,102
A3AYSYSLHU26U9,B000H8UN3Y,3.0,2013-03-28,2906,50,795,8,1476
A2R95Z7PTF5ZRO,B000H8UN3Y,5.0,2013-03-15,2893,50,599,8,1463
A1F7YU6O5RU432,B000H8UN3Y,5.0,2013-04-04,2913,51,137,8,1483
A16Z2OECAUX8Z4,B000H8UN3Y,5.0,2013-04-01,2910,51,62,8,1480
A2A8IY4GTR7GWQ,B000H8UN3Y,4.0,2013-01-23,2842,49,441,8,1412
A2RX62V4E2BF5Z,B000H8UN3Y,4.0,2013-04-03,2912,51,606,8,1482
A91BK8S5QH98K,B000H8UN3Y,5.0,2013-02-06,2856,50,1064,8,1426
A1X3ESYZ79H59E,B000H8UN3Y,3.0,2013-03-30,2908,51,303,8,1478
A3OXHLG6DIBRW8,B000H8UN3Y,5.0,2013-04-07,2916,51,945,8,1486
A25C2M3QF9G7OQ,B000H8UN3Y,5.0,2013-03-31,2909,51,396,8,1479
AEL6CQNQXONBX,B000H8UN3Y,5.0,2009-10-03,1634,28,1123,8,440
ALNFHVS3SC4FV,B000H8UN3Y,4.0,2013-04-04,2913,51,1198,8,1483
A23GFTVIETX7DS,B000H8UN3Y,5.0,2013-03-27,2905,50,374,8,1475
A1DC1O4VX6AHPP,B000H8UN3Y,4.0,2013-04-05,2914,51,112,8,1484
ALSAOZ1V546VT,B000H8UN3Y,5.0,2013-02-20,2870,50,1201,8,1440
A1M5ZT35YX6TIN,B000H8UN3Y,4.0,2013-02-18,2868,50,200,8,1438
A3A8FMW6BDJ166,B000H8UN3Y,5.0,2013-03-28,2906,50,785,8,1476
A3BKNXX8QFIXIV,B000H8UN3Y,2.0,2013-04-30,2939,51,801,8,1509
A1VQBEW0G4IH1J,B000H8UN3Y,4.0,2013-04-23,2932,51,283,8,1502
A2UEB48LAWFUCW,B000H8UN3Y,4.0,2013-05-01,2940,51,629,8,1510
A3VI2VETB90ZG5,B000H8UN3Y,5.0,2013-04-05,2914,51,1008,8,1484
AU1SKSAF00JJH,B000H8UN3Y,4.0,2013-04-08,2917,51,1288,8,1487
A31RULW0KNYJ5H,B000H8UN3Y,4.0,2013-04-07,2916,51,710,8,1486
A13WOT3RSXKRD5,B000H8UN3Y,4.0,2013-03-31,2909,51,32,8,1479
A2SNRRXE9M9ZDY,B000H8UN3Y,5.0,2013-03-08,2886,50,612,8,1456
A35LT14WG5BX0T,B000H8UN3Y,3.0,2013-04-18,2927,51,749,8,1497
AUZ3EJAU37NC5,B000H8UN3Y,4.0,2013-02-05,2855,50,1291,8,1425
AQ6AGWKWMTY8H,B000H8UN3Y,4.0,2013-04-12,2921,51,1247,8,1491
A2NOW4U7W3F7RI,B000H8UN3Y,5.0,2013-12-21,3174,55,570,8,1744
A31DVKL8JE4XAH,B000H8UN3Y,2.0,2013-05-13,2952,51,708,8,1522
A1ITRGMT80D5TK,B000H8UN3Y,5.0,2013-03-27,2905,50,169,8,1475
A2V92F5R7MLCVI,B000H8UN3Y,3.0,2013-04-03,2912,51,647,8,1482
A2K75QOCP9ZHSL,B000K7E2G6,2.0,2012-02-22,2506,43,537,9,1083
A1T61QP7QHYBRQ,B000K7E2G6,5.0,2011-12-18,2440,42,262,9,1022
A2SSV6KM3W1VFD,B000K7E2G6,5.0,2011-12-08,2430,42,615,9,1012
AIEEK7AHXKZCC,B000K7E2G6,5.0,2011-11-21,2413,42,1162,9,995
A1IHK8GL1ESOND,B000K7E2G6,4.0,2011-11-29,2421,42,164,9,1003
AZFHSPEZUPGD2,B000K7E2G6,4.0,2012-02-15,2499,43,1338,9,1078
A1OWRLSD7LTSQ9,B000K7E2G6,5.0,2011-11-22,2414,42,227,9,996
A3EXIZWHSNVNME,B000K7E2G6,5.0,2011-11-28,2420,42,837,9,1002
A2YCUCEYXT9VHX,B000K7E2G6,4.0,2011-11-23,2415,42,682,9,997
ATJE929ETFFNH,B000K7E2G6,4.0,2012-01-19,2472,43,1279,9,1054
A2RME4353Y911C,B000K7E2G6,5.0,2011-11-28,2420,42,602,9,1002
A215WH6RUDUCMP,B000K7E2G6,5.0,2011-12-22,2444,42,347,9,1026
AKMEY1BSHSDG7,B000K7E2G6,5.0,2012-01-28,2481,43,1187,9,1062
A5GPH59NDWJRB,B000K7E2G6,3.0,2011-11-22,2414,42,1029,9,996
A27RVRXXT1JLO3,B000K7E2G6,4.0,2011-12-15,2437,42,421,9,1019
ASHO96ZB8AL1Z,B000K7E2G6,5.0,2011-12-02,2424,42,1269,9,1006
A3OIQ3T0OIKY66,B000K7E2G6,5.0,2011-12-15,2437,42,942,9,1019
A1RZ0J2CZZJOTX,B000K7E2G6,5.0,2012-02-16,2500,43,255,9,1079
A3L2KYOYDWSRPL,B000K7E2G6,2.0,2011-12-22,2444,42,905,9,1026
A1ZVMTIRYZQDL4,B000K7E2G6,4.0,2011-12-11,2433,42,337,9,1015
AEWYUPCNDV7HY,B000K7E2G6,4.0,2011-11-23,2415,42,1126,9,997
A13M9XSQ4O6NLY,B000K7E2G6,3.0,2011-11-23,2415,42,28,9,997
A3VBZDYGHF4NK8,B000K7E2G6,5.0,2011-12-22,2444,42,1005,9,1026
A18NS2LFYCLOTH,B000K7E2G6,5.0,2011-12-29,2451,42,74,9,1033
A25C5MVVCIYT5D,B000K7E2G6,1.0,2011-12-06,2428,42,397,9,1010
A20J4FB33G3X4X,B000K7E2G6,1.0,2011-12-08,2430,42,343,9,1012
A22CT4ZGGD2FJF,B000K7E2G6,4.0,2012-03-15,2528,44,363,9,1102
A140ICK18NAAYR,B000K7E2G6,4.0,2012-02-16,2500,43,33,9,1079
A1R1BFJCMWX0Y3,B000K7E2G6,4.0,2012-03-22,2535,44,246,9,1109
A1KXONFPU2XQ5K,B000K7E2G6,5.0,2011-12-06,2428,42,189,9,1010
A1ZNCMFIECPTVT,B000K7E2G6,2.0,2011-12-07,2429,42,332,9,1011
A2M1DBI9NHPKHB,B000O3OZD6,5.0,2012-08-15,2681,47,555,10,1252
ARVRHICSF1HJ,B000O3OZD6,5.0,2012-07-03,2638,46,1265,10,1209
A1W6UPVTSV9WOO,B000O3OZD6,5.0,2012-08-15,2681,47,290,10,1252
A135SX8ESCQV9B,B000O3OZD6,5.0,2012-08-15,2681,47,23,10,1252
AA3EZF22VEB32,B000O3OZD6,5.0,2012-07-03,2638,46,1076,10,1209
AH59DZ5AXO8PR,B000O3OZD6,5.0,2012-07-04,2639,46,1151,10,1210
A3D69HL1AHTYL,B000O3OZD6,5.0,2012-09-10,2707,47,813,10,1277
A1H51V8JME4WZ5,B000O3OZD6,5.0,2012-10-03,2730,47,152,10,1300
A2MH7UT57OXCSQ,B000O3OZD6,5.0,2012-07-14,2649,46,560,10,1220
A2DTE0WS2DWOYC,B000O3OZD6,5.0,2012-09-11,2708,47,476,10,1278
A1RF0GSO0CY4LM,B000O3OZD6,5.0,2012-08-15,2681,47,248,10,1252
A37Q2U5I5N2K3K,B000O3OZD6,5.0,2012-09-11,2708,47,764,10,1278
AMH4QM10U9WG,B000O3OZD6,5.0,2012-08-17,2683,47,1206,10,1254
ALEW5AUKCRWHN,B000O3OZD6,5.0,2012-07-22,2657,46,1195,10,1228
AI8JZH7AUX92S,B000O3OZD6,5.0,2012-09-11,2708,47,1161,10,1278
A3VF5E3CGBSI5Q,B000O3OZD6,5.0,2012-10-03,2730,47,1006,10,1300
A1UA87K9GQSFYX,B000O3OZD6,5.0,2012-07-07,2642,46,268,10,1213
AAEVYY0PHQUUL,B000O3OZD6,5.0,2012-07-22,2657,46,1079,10,1228
A1ZPQSWQQQQOD9,B000O3OZD6,5.0,2012-10-07,2734,47,333,10,1304
A1NWEG9JCE7Q6T,B000O3OZD6,5.0,2012-10-01,2728,47,219,10,1298
A12RU59A1OE7XF,B000O3OZD6,5.0,2012-10-01,2728,47,22,10,1298
A38GTXKPSEZ780,B000O3OZD6,5.0,2012-08-15,2681,47,767,10,1252
A2XH67KMRF1WBF,B000O3OZD6,5.0,2012-09-11,2708,47,674,10,1278
A21P0KJS5ZKN1R,B000O3OZD6,5.0,2012-08-18,2684,47,353,10,1255
A2M6TKRPB4B2E3,B000O3OZD6,5.0,2012-09-19,2716,47,557,10,1286
AWD5E6BS0EOOJ,B000O3OZD6,5.0,2012-08-15,2681,47,1304,10,1252
A1EVK8ASS9IKUJ,B000O3OZD6,5.0,2012-08-15,2681,47,132,10,1252
A2B2HOVV6WZGEJ,B000O3OZD6,5.0,2012-08-15,2681,47,449,10,1252
A2ESUFJ608CSTP,B000O3OZD6,5.0,2012-07-08,2643,46,484,10,1214
A2D47Q6Y5N3YOQ,B000O3OZD6,5.0,2012-08-20,2686,47,469,10,1257
A3T7SBYOW84PDQ,B000O3OZD6,5.0,2012-07-15,2650,46,985,10,1221
A2IK5CHTYMHMRX,B000O3OZD6,5.0,2012-07-07,2642,46,525,10,1213
A2D4FQHV506EPB,B000P1S0N8,5.0,2013-10-06,3098,54,470,11,1668
A1DQHS7MOVYYYA,B000P1S0N8,1.0,2009-04-08,1456,25,119,11,324
A3091RP0SPZLMN,B000P1S0N8,4.0,2013-10-10,3102,54,697,11,1672
A39YHD54RIZJTS,B000P1S0N8,5.0,2013-08-30,3061,53,783,11,1631
A3RMS65F4GT4ML,B000P1S0N8,3.0,2013-09-01,3063,53,973,11,1633
A2JNW9NNS7KKVS,B000P1S0N8,3.0,2013-08-15,3046,53,535,11,1616
A3NHUQ33CFH3VM,B000P1S0N8,4.0,2013-10-06,3098,54,931,11,1668
A1OWRLSD7LTSQ9,B000P1S0N8,5.0,2013-08-14,3045,53,227,11,1615
A2CISZ4JLKQRJA,B000P1S0N8,4.0,2013-08-06,3037,53,461,11,1607
AXAJXJZUL2J5P,B000P1S0N8,3.0,2013-08-11,3042,53,1318,11,1612
A2UK25KI4T6GCI,B000P1S0N8,5.0,2013-09-27,3089,54,630,11,1659
A1DNXL8BIR5R8R,B000P1S0N8,5.0,2013-08-21,3052,53,117,11,1622
A3JT29L4YFEIMJ,B000P1S0N8,5.0,2013-08-03,3034,53,891,11,1604
A397CWU6DM3O5G,B000P1S0N8,5.0,2013-07-19,3019,52,777,11,1589
A2SQJPUCZNHMZE,B000P1S0N8,5.0,2013-08-27,3058,53,614,11,1628
A2BJ9I0BQ1LH5S,B000P1S0N8,4.0,2013-09-19,3081,54,452,11,1651
A3R5GTYQ50QVMD,B000P1S0N8,5.0,2013-09-26,3088,54,969,11,1658
A311QT2NYDS6UD,B000P1S0N8,3.0,2013-08-27,3058,53,702,11,1628
A1OPZ3BUTEL47R,B000P1S0N8,3.0,2013-10-25,3117,54,225,11,1687
AG6JWI77UMETS,B000P1S0N8,5.0,2013-09-22,3084,54,1139,11,1654
A3094EPI56GKZ6,B000P1S0N8,4.0,2013-11-05,3128,54,698,11,1698
A6D07P6DHMXIP,B000P1S0N8,2.0,2013-08-14,3045,53,1037,11,1615
AEC90GPFKLAAW,B000P1S0N8,3.0,2013-08-12,3043,53,1122,11,1613
A1UQBFCERIP7VJ,B000P1S0N8,5.0,2013-10-12,3104,54,274,11,1674
ADEZOPMPKK146,B000P1S0N8,5.0,2013-08-08,3039,53,1108,11,1609
A2F540P3L6P5CL,B000P1S0N8,4.0,2013-09-09,3071,53,487,11,1641
A1XEZIHQIUAOR1,B000P1S0N8,3.0,2013-09-24,3086,54,307,11,1656
A3J029KBNG5MNP,B000P1S0N8,4.0,2013-10-24,3116,54,884,11,1686
A3EPHBMU07LZ50,B000P1S0N8,3.0,2013-10-01,3093,54,834,11,1663
A2BCDZO1XQLDH,B000P1S0N8,5.0,2013-09-26,3088,54,451,11,1658
A1ZZR25X0CNOJX,B000P1S0N8,1.0,2011-12-04,2426,42,338,11,1008
A379IB3EYAEL5,B000P1S0N8,3.0,2013-02-02,2852,50,757,11,1422
A17AHTCKJ4SUT0,B000P1S0N8,4.0,2013-09-12,3074,53,65,11,1644
A2UR9I3QSTN4G3,B000P1S0N8,4.0,2013-09-19,3081,54,637,11,1651
A11BCJJG91KVOY,B000P1S0N8,3.0,2013-10-18,3110,54,10,11,1680
A3KT85K6QPMGSV,B000P1S0N8,4.0,2013-08-15,3046,53,900,11,1616
A22I55P15NSAOX,B000P1S0N8,4.0,2013-09-29,3091,54,365,11,1661
AY6A8KPYCE6B0,B000P1S0N8,3.0,2013-10-13,3105,54,1326,11,1675
A1AA0H6NJJPJYD,B000P1S0N8,3.0,2013-09-04,3066,53,94,11,1636
A3CG93783LP0FO,B000P1S0N8,2.0,2013-09-25,3087,54,807,11,1657
A1C760KGFSRI6F,B000Q6V1UG,4.0,2009-05-21,1499,26,107,12,362
A3AYSYSLHU26U9,B000Q6V1UG,3.0,2009-04-22,1470,25,795,12,334
A1T61QP7QHYBRQ,B000Q6V1UG,5.0,2009-04-22,1470,25,262,12,334
ATN4J5VS8Q0YM,B000Q6V1UG,4.0,2009-04-23,1471,25,1282,12,335
A2SSV6KM3W1VFD,B000Q6V1UG,5.0,2009-04-22,1470,25,615,12,334
A3T4OHEAHOJ700,B000Q6V1UG,5.0,2009-05-08,1486,26,983,12,350
AYB8XLKTYMTTX,B000Q6V1UG,5.0,2009-05-21,1499,26,1328,12,362
A35JP8KSV9281K,B000Q6V1UG,5.0,2009-11-12,1674,29,748,12,464
A1IHK8GL1ESOND,B000Q6V1UG,5.0,2009-05-17,1495,26,164,12,358
A2K89R0B20LYHB,B000Q6V1UG,4.0,2009-05-03,1481,25,538,12,345
A1EE6LQS3OPY6R,B000Q6V1UG,4.0,2009-04-20,1468,25,127,12,332
AMS2CPERWN7JV,B000Q6V1UG,4.0,2009-05-01,1479,25,1211,12,343
A36MP37DITBU6F,B000Q6V1UG,3.0,2009-05-07,1485,26,753,12,349
AQLL2R1PPR46X,B000Q6V1UG,4.0,2009-05-21,1499,26,1252,12,362
A23ZNGL704AW7O,B000Q6V1UG,3.0,2009-06-25,1534,26,383,12,390
A1ZPY91VE3IDN1,B000Q6V1UG,4.0,2009-04-21,1469,25,334,12,333
A24RT6AVJXJZHF,B000Q6V1UG,5.0,2009-05-14,1492,26,388,12,356
A2Y8IDC1FKGNJC,B000Q6V1UG,5.0,2009-05-03,1481,25,680,12,345
A23TGI02RB7JC,B000Q6V1UG,4.0,2009-04-26,1474,25,381,12,338
A1OA2ZW406NQXM,B000Q6V1UG,3.0,2009-06-18,1527,26,221,12,384
AXR3CV6A4FMBG,B000Q6V1UG,3.0,2009-05-19,1497,26,1322,12,360
AEWYUPCNDV7HY,B000Q6V1UG,4.0,2009-04-27,1475,25,1126,12,339
A2YB7DLC3FOR7W,B000Q6V1UG,5.0,2009-04-22,1470,25,681,12,334
A8WAYVOKYBLO6,B000Q6V1UG,3.0,2009-07-05,1544,27,1060,12,400
A2I5QH4F5FDKK5,B000Q6V1UG,4.0,2009-05-08,1486,26,522,12,350
A2X3L31KCXBHCL,B000Q6V1UG,5.0,2009-04-26,1474,25,668,12,338
A2YKWYC3WQJX5J,B000Q6V1UG,4.0,2009-05-04,1482,25,684,12,346
ADYZOSTF9LZLD,B000Q6V1UG,4.0,2009-04-27,1475,25,1115,12,339
A23E9ZPS2RQZS0,B000Q6V1UG,5.0,2009-04-24,1472,25,373,12,336
A2QR043WBXXX6L,B000Q6V1UG,4.0,2009-06-18,1527,26,595,12,384
A16YU3GRGCD95S,B000Q6V1UG,4.0,2009-05-20,1498,26,61,12,361
A39UU3WKDDX73A,B000R46I1O,5.0,2013-01-09,2828,49,781,13,1398
A3FD3BHIUYIFPD,B000R46I1O,2.0,2013-01-23,2842,49,844,13,1412
A1E50L7PCVXLN4,B000R46I1O,2.0,2013-01-10,2829,49,125,13,1399
A2YPB8IOEU10XJ,B000R46I1O,3.0,2013-01-16,2835,49,686,13,1405
A2IN5KO0L2YPQC,B000R46I1O,3.0,2013-01-05,2824,49,528,13,1394
AQNX0WN00JEVE,B000R46I1O,2.0,2013-01-04,2823,49,1254,13,1393
A10M94ASQEBL56,B000R46I1O,3.0,2013-01-17,2836,49,4,13,1406
A9KLAL1CXZ0W5,B000R46I1O,3.0,2013-01-06,2825,49,1073,13,1395
A3BRMNYJHD5AT3,B000R46I1O,1.0,2013-01-03,2822,49,802,13,1392
A1DNXL8BIR5R8R,B000R46I1O,4.0,2013-01-26,2845,49,117,13,1415
A1QO88MU0PYJON,B000R46I1O,5.0,2013-02-16,2866,50,243,13,1436
ATJE929ETFFNH,B000R46I1O,5.0,2013-01-03,2822,49,1279,13,1392
A2P739KOM4U5JB,B000R46I1O,3.0,2013-01-15,2834,49,581,13,1404
A3P9D22KDEXVMN,B000R46I1O,2.0,2012-12-29,2817,49,948,13,1387
A8UM78SMPSHC0,B000R46I1O,4.0,2013-01-25,2844,49,1059,13,1414
ADJ0G262H54GP,B000R46I1O,3.0,2013-02-22,2872,50,1109,13,1442
A2EIODKT7EDOC4,B000R46I1O,3.0,2013-02-10,2860,50,482,13,1430
A21FWV7IMMPSXP,B000R46I1O,4.0,2013-01-14,2833,49,352,13,1403
A3C6CZC2JP67VK,B000R46I1O,4.0,2013-01-20,2839,49,804,13,1409
A1IZ7OZOBWC1YW,B000R46I1O,3.0,2013-01-24,2843,49,171,13,1413
A2FVD05Z2FYW1P,B000R46I1O,5.0,2013-01-17,2836,49,498,13,1406
A2V2URLB31HG59,B000R46I1O,2.0,2013-01-17,2836,49,641,13,1406
A3DZFEICHK5LF2,B000R46I1O,2.0,2013-04-05,2914,51,821,13,1484
A1EVV74UQYVKRY,B000R46I1O,4.0,2013-02-08,2858,50,133,13,1428
A1X8BQQGCEHQ1V,B000R46I1O,3.0,2013-05-09,2948,51,304,13,1518
A3094EPI56GKZ6,B000R46I1O,5.0,2013-02-16,2866,50,698,13,1436
A23WE733QT4WGJ,B000R46I1O,3.0,2013-01-24,2843,49,382,13,1413
A11F5KW6QXHL8L,B000R46I1O,3.0,2012-12-29,2817,49,11,13,1387
A1XCSAX4BRT89Y,B000R46I1O,4.0,2013-02-20,2870,50,305,13,1440
A2LXC5ZHHP0WXP,B000R46I1O,4.0,2013-01-08,2827,49,551,13,1397
AGGDI4VWPPZ6J,B000R46I1O,2.0,2012-07-19,2654,46,1146,13,1225
A17O9AHKHK66AI,B000R46I1O,5.0,2013-01-07,2826,49,67,13,1396
ALDYWG0CPSYUF,B000R46I1O,4.0,2013-01-14,2833,49,1193,13,1403
A3QEIVO8AB3YMU,B000R46I1O,4.0,2013-01-07,2826,49,960,13,1396
A29C0Z6BY8HB9H,B000R46I1O,3.0,2013-01-24,2843,49,437,13,1413
AGEKVD8JPZQMT,B000R46I1O,2.0,2013-01-09,2828,49,1143,13,1398
ARYSDAZNRXN6G,B000R46I1O,4.0,2013-02-21,2871,50,1266,13,1441
A3Q1J68QY1MZQ9,B000R46I1O,2.0,2013-04-05,2914,51,954,13,1484
A2MO9URO4526Q2,B000R46I1O,1.0,2013-01-30,2849,49,562,13,1419
AFJFINIKFOFSB,B000R46I1O,5.0,2013-01-24,2843,49,1134,13,1413
AT28RL25Q2OLK,B000R46I1O,3.0,2013-02-13,2863,50,1272,13,1433
AKCCXEWXJ0VIW,B000R46I1O,4.0,2013-02-10,2860,50,1181,13,1430
A1RX2N300NHQAF,B000R46I1O,2.0,2013-01-16,2835,49,254,13,1405
A13H2ZRENPV9E,B000R46I1O,2.0,2013-01-25,2844,49,24,13,1414
AQ1F3NP2G15S5,B000R46I1O,2.0,2013-02-27,2877,50,1246,13,1447
A2XH6KI5ZLRLPS,B000R46I1O,5.0,2013-02-28,2878,50,675,13,1448
A2I5QH4F5FDKK5,B000R46I1O,4.0,2013-02-22,2872,50,522,13,1442
A2OWR5G2OAQF7C,B000R46I1O,4.0,2013-01-02,2821,49,580,13,1391
A6X1O3A5C5FX1,B000R46I1O,4.0,2012-12-28,2816,49,1043,13,1386
A18LURVBV82KW2,B000R46I1O,4.0,2013-01-17,2836,49,73,13,1406
A3EX36SNRYD5VL,B000R46I1O,4.0,2013-02-12,2862,50,836,13,1432
A11SWG9T60IQH8,B000R46I1O,3.0,2013-01-12,2831,49,17,13,1401
